"ID","NMP","EST","FC","LC","DIST","LCT","SEX","NTP","RP","P_altmani","Proleptus_sp."
3480,"Saludable","Otoño",8,"El Silencio",NA,3.2,"Hembra",2,1,2,0
3481,"Saludable","Otoño",8,"El Silencio",NA,2.5,"Macho",1,1,0,1
3482,"Saludable","Otoño",8,"El Silencio",NA,3,"Hembra",1,1,1,0
3483,"Saludable","Otoño",8,"El Silencio",NA,2.5,"Hembra",2,1,2,0
3484,"Saludable","Otoño",8,"El Silencio",NA,3,"Hembra",2,1,2,0
3485,"Saludable","Otoño",8,"El Silencio",NA,2.8,"Macho",3,1,3,0
3486,"Saludable","Otoño",8,"El Silencio",NA,2.6,"Macho",1,1,1,0
3487,"Saludable","Otoño",8,"El Silencio",NA,1.9,"Hembra",4,2,3,1
3488,"Saludable","Otoño",8,"El Silencio",NA,1.7,"Hembra",1,1,1,0
3489,"Saludable","Otoño",8,"El Silencio",NA,1.9,"Hembra",2,1,2,0
3490,"Saludable","Otoño",8,"El Silencio",NA,2.1,"Hembra",0,0,0,0
3491,"Saludable","Otoño",8,"El Silencio",NA,2,"Hembra",0,0,0,0
3492,"Saludable","Otoño",8,"El Silencio",NA,1.9,"Hembra",2,1,2,0
3493,"Saludable","Otoño",8,"El Silencio",NA,1.9,"Hembra",0,0,0,0
3494,"Saludable","Otoño",8,"El Silencio",NA,1.8,"Hembra",1,1,1,0
3495,"Saludable","Otoño",8,"El Silencio",NA,1.7,"Hembra",0,0,0,0
3496,"Saludable","Otoño",8,"El Silencio",NA,1.7,"Macho",0,0,0,0
3497,"Saludable","Otoño",8,"El Silencio",NA,2,"Hembra",1,1,1,0
3498,"Saludable","Otoño",8,"El Silencio",NA,2,"Hembra",6,1,6,0
3499,"Saludable","Otoño",8,"El Silencio",NA,2,"Hembra",1,1,1,0
3500,"Saludable","Otoño",8,"El Silencio",NA,1.9,"Macho",0,0,0,0
3501,"Saludable","Otoño",8,"El Silencio",NA,2.2,"Hembra",2,1,2,0
3502,"Saludable","Otoño",8,"El Silencio",NA,1.8,"Hembra",0,0,0,0
3503,"Saludable","Otoño",8,"El Silencio",NA,1.6,"Hembra",1,1,1,0
3504,"Saludable","Otoño",8,"El Silencio",NA,1.7,"Hembra",1,1,1,0
3505,"Saludable","Otoño",8,"El Silencio",NA,2.1,"Hembra",0,0,0,0
3506,"Saludable","Otoño",8,"El Silencio",NA,2.6,"Hembra",2,1,2,0
3507,"Saludable","Otoño",8,"Venecia",NA,2,"Hembra",0,0,0,0
3508,"Saludable","Otoño",8,"Venecia",NA,3.1,"Macho",10,2,2,8
3509,"Saludable","Otoño",8,"Venecia",NA,1.5,"Hembra",4,2,3,1
3510,"Saludable","Otoño",8,"Venecia",NA,2,"Hembra",1,1,0,1
3511,"Saludable","Otoño",8,"Venecia",NA,2.5,"Macho",5,2,3,2
3512,"Saludable","Otoño",8,"Venecia",NA,2.5,"Hembra",4,1,0,4
3513,"Saludable","Otoño",8,"Venecia",NA,2.2,"Hembra",1,1,0,1
3514,"Saludable","Otoño",8,"Venecia",NA,3.8,"Hembra",5,2,4,1
3515,"Saludable","Otoño",8,"Venecia",NA,1.7,"Hembra",1,1,0,1
3516,"Saludable","Otoño",8,"Venecia",NA,3,"Hembra",6,1,0,6
3517,"Saludable","Otoño",8,"Venecia",NA,2.5,"Hembra",3,1,0,3
3518,"Saludable","Otoño",8,"Venecia",NA,2.5,"Hembra",3,1,0,3
3519,"Saludable","Otoño",8,"Venecia",NA,2.3,"Macho",0,0,0,0
3520,"Saludable","Otoño",8,"Venecia",NA,3.5,"Hembra",1,1,0,1
3521,"Saludable","Otoño",8,"Venecia",NA,2.2,"Hembra",9,2,4,5
3522,"Saludable","Otoño",8,"Venecia",NA,1.5,"Macho",2,1,0,2
3523,"Saludable","Otoño",8,"Venecia",NA,1.9,"Hembra",0,0,0,0
3524,"Saludable","Otoño",8,"Venecia",NA,1.6,"Hembra",2,2,1,1
3525,"Saludable","Otoño",8,"Venecia",NA,2.5,"Hembra",4,1,0,4
3526,"Saludable","Otoño",8,"Venecia",NA,2.6,"Hembra",1,1,0,1
3527,"Saludable","Otoño",8,"Venecia",NA,2.3,"Hembra",2,1,0,2
3528,"Saludable","Otoño",8,"Venecia",NA,2,"Hembra",2,2,1,1
3529,"Saludable","Otoño",8,"Venecia",NA,2.6,"Hembra",12,2,9,3
3530,"Saludable","Otoño",8,"Venecia",NA,2.1,"Hembra",3,1,0,3
3531,"Saludable","Otoño",8,"Venecia",NA,1.7,"Macho",2,2,1,1
3532,"Saludable","Otoño",8,"Venecia",NA,2,"Macho",2,2,1,1
3533,"Saludable","Otoño",8,"Venecia",NA,2.3,"Macho",2,1,0,2
3534,"Saludable","Otoño",8,"Venecia",NA,2,"Hembra",4,2,2,2
3535,"Saludable","Otoño",8,"Venecia",NA,1.8,"Hembra",10,2,5,5
